Attribute,Attribute Value,Lower Limit Score,Upper Limit Score,Conditional Frequency,Individuals Evaluated On,fold_num
sex,female,0.6,0.7,0.5258215962441315,213,2
sex,male,0.6,0.7,0.5572916666666666,576,3
sex,female,0.6,0.7,0.6040609137055838,197,3
sex,female,0.6,0.7,0.542713567839196,199,4
sex,male,0.6,0.7,0.5658627087198516,539,4
sex,male,0.7,0.8,0.6321353065539113,473,0
sex,female,0.7,0.8,0.5780346820809249,173,0
sex,male,0.7,0.8,0.6236786469344608,473,1
sex,female,0.7,0.8,0.5688622754491018,167,1
sex,male,0.7,0.8,0.608286252354049,531,2
sex,female,0.7,0.8,0.6272189349112426,169,2
sex,male,0.7,0.8,0.6423982869379015,467,3
sex,female,0.7,0.8,0.5351351351351351,185,3
sex,female,0.7,0.8,0.6358381502890174,173,4
sex,male,0.7,0.8,0.6924778761061947,452,4
sex,male,0.8,0.9,0.7021791767554479,413,0
sex,female,0.8,0.9,0.7101449275362319,138,0
sex,male,0.8,0.9,0.6965699208443272,379,1
sex,female,0.8,0.9,0.7163120567375887,141,1
sex,male,0.8,0.9,0.6724565756823822,403,2
sex,female,0.8,0.9,0.5958904109589042,146,2
sex,male,0.8,0.9,0.6977329974811083,397,3
sex,female,0.8,0.9,0.6356589147286822,129,3
sex,female,0.8,0.9,0.6343283582089553,134,4
sex,male,0.8,0.9,0.745049504950495,404,4
sex,male,0.9,1.0,0.7636363636363637,275,0
sex,female,0.9,1.0,0.775,120,0
sex,male,0.9,1.0,0.7922535211267606,284,1
sex,female,0.9,1.0,0.8041237113402062,97,1
sex,male,0.9,1.0,0.7869415807560137,291,2
sex,female,0.9,1.0,0.7666666666666667,120,2
sex,male,0.9,1.0,0.7731629392971247,313,3
sex,female,0.9,1.0,0.7522123893805309,113,3
sex,female,0.9,1.0,0.7727272727272727,110,4
sex,male,0.9,1.0,0.7416974169741697,271,4
